date,sku,scent_name,rating,scent_strength,scent_appeal,cleaning_power,cap_pouring
2026-03-17,MM,Mozi Wash Detergent,5.0,0.0,5.0,5.0,5.0
2026-03-17,DP,Desert Poppy,5.0,0.0,5.0,5.0,5.0
2026-03-17,CZ,Signature Cozy,5.0,0.0,5.0,5.0,5.0
2026-03-17,CZ,Signature Cozy,5.0,0.0,5.0,5.0,5.0
2026-03-17,GH,Golden Hour,2.0,1.0,1.0,5.0,5.0
2026-03-17,MM,Malibu Mornings,5.0,0.0,5.0,5.0,5.0
2026-03-17,CZ,Signature Cozy,5.0,-0.5,5.0,2.0,1.0
2026-03-17,CC,Central Coast,4.0,0.5,4.0,3.0,3.0
2026-03-17,GH,Golden Hour,5.0,-0.5,5.0,5.0,4.0
2026-03-16,CZ,Signature Cozy,5.0,0.0,5.0,5.0,3.0
2026-03-16,CZ,Signature Cozy,4.0,-0.5,5.0,4.0,3.0
2026-03-16,CZ,Signature Cozy,5.0,0.0,5.0,4.0,5.0
2026-03-16,CC,Central Coast,5.0,0.0,5.0,5.0,5.0
2026-03-16,CC,Central Coast,5.0,0.0,4.0,4.0,5.0
2026-03-16,AW,Alpine Woods,5.0,0.0,5.0,5.0,5.0
2026-03-16,DP,Desert Poppy,3.0,0.0,4.0,2.0,1.0
2026-03-16,CC,Central Coast,5.0,0.0,5.0,5.0,5.0
2026-03-16,CZ,Signature Cozy,2.0,-1.0,3.0,2.0,3.0
2026-03-16,CZ,1 Pack,5.0,0.0,5.0,5.0,4.0
2026-03-16,HR,Hollywood Rouge,2.0,-1.0,2.0,3.0,4.0
2026-03-16,AW,Alpine Woods,1.0,0.0,3.0,4.0,1.0
2026-03-16,CZ,Signature Cozy,5.0,0.0,3.0,4.0,4.0
2026-03-15,CC,Central Coast,5.0,-0.5,4.0,5.0,2.0
2026-03-15,VM,Vanilla Moon,4.0,-0.5,4.0,5.0,2.0
2026-03-15,HR,Hollywood Rouge,1.0,-1.0,1.0,4.0,4.0
2026-03-15,DP,Desert Poppy,5.0,-1.0,4.0,4.0,3.0
2026-03-14,HR,Hollywood Rouge,5.0,0.0,5.0,5.0,5.0
2026-03-14,HR,Hollywood Rouge,5.0,-0.5,5.0,4.0,4.0
2026-03-14,DP,Desert Poppy,4.0,-0.5,5.0,4.0,3.0
2026-03-14,AW,Alpine Woods,5.0,0.0,5.0,5.0,3.0
2026-03-14,VM,Vanilla Moon,5.0,0.0,5.0,5.0,4.0
2026-03-13,AW,Alpine Woods,5.0,0.0,5.0,5.0,5.0
2026-03-13,AW,Alpine Woods,1.0,0.0,3.0,2.0,1.0
2026-03-13,MM,Malibu Mornings,5.0,-1.0,5.0,5.0,3.0
2026-03-13,HR,Hollywood Rouge,5.0,0.0,5.0,5.0,2.0
2026-03-13,MM,Malibu Mornings,5.0,0.0,5.0,5.0,3.0
2026-03-13,CZ,Signature Cozy,5.0,0.0,5.0,5.0,3.0
2026-03-13,SD,Mozi Wash Detergent,5.0,0.0,5.0,5.0,5.0
2026-03-13,CZ,Signature Cozy,5.0,0.0,5.0,4.0,3.0
2026-03-13,DP,Desert Poppy,3.0,-1.0,1.0,4.0,4.0
2026-03-13,HR,Hollywood Rouge,4.0,-0.5,5.0,4.0,3.0
2026-03-13,MM,Mozi Wash Detergent,5.0,0.0,5.0,5.0,3.0
2026-03-13,CZ,Signature Cozy,5.0,0.0,5.0,5.0,1.0
2026-03-13,MM,Malibu Mornings,5.0,0.0,5.0,4.0,1.0
2026-03-13,DP,Desert Poppy,5.0,0.0,5.0,5.0,1.0
2026-03-13,CZ,Signature Cozy,3.0,1.0,3.0,5.0,4.0
2026-03-13,VM,Vanilla Moon,5.0,0.0,5.0,5.0,5.0
2026-03-13,CC,Central Coast,5.0,0.0,5.0,5.0,5.0
2026-03-13,HR,Hollywood Rouge,5.0,0.0,5.0,5.0,5.0
2026-03-13,CC,Central Coast,5.0,0.0,5.0,4.0,4.0
2026-03-13,GH,Golden Hour,2.0,-0.5,3.0,1.0,1.0
2026-03-12,CZ,Signature Cozy,5.0,0.0,5.0,4.0,3.0
2026-03-12,HR,Hollywood Rouge,1.0,-1.0,1.0,1.0,1.0
2026-03-12,GH,Golden Hour,3.0,-0.5,3.0,4.0,3.0
2026-03-12,CZ,Signature Cozy,3.0,-0.5,4.0,3.0,2.0
2026-03-12,SD,Sugar Dew,5.0,0.5,4.0,4.0,4.0
2026-03-12,HR,Hollywood Rouge,3.0,-1.0,3.0,5.0,4.0
2026-03-12,CC,Central Coast,3.0,0.0,3.0,3.0,5.0
2026-03-12,CZ,Signature Cozy,3.0,-0.5,2.0,3.0,5.0
2026-03-12,GH,Golden Hour,5.0,0.0,4.0,4.0,4.0
2026-03-12,AW,Alpine Woods,5.0,0.0,3.0,5.0,5.0
2026-03-12,DP,Desert Poppy,1.0,-1.0,4.0,3.0,3.0
2026-03-12,CZ,Signature Cozy,5.0,0.0,5.0,5.0,5.0
2026-03-12,CC,Central Coast,5.0,0.5,5.0,5.0,3.0
2026-03-11,CC,Central Coast,5.0,0.0,5.0,5.0,3.0
2026-03-11,CC,Central Coast,2.0,-0.5,1.0,1.0,5.0
2026-03-11,AW,Alpine Woods,4.0,0.0,5.0,4.0,1.0
2026-03-11,DP,Desert Poppy,5.0,0.0,5.0,5.0,3.0
2026-03-11,HR,Hollywood Rouge,3.0,-1.0,5.0,4.0,4.0
2026-03-11,CC,Central Coast,5.0,0.0,5.0,5.0,4.0
2026-03-11,HR,Hollywood Rouge,5.0,0.0,5.0,5.0,5.0
2026-03-11,VM,Vanilla Moon,5.0,-0.5,5.0,5.0,5.0
2026-03-11,CC,Central Coast,5.0,0.0,4.0,5.0,5.0
2026-03-11,CC,Central Coast,1.0,-0.5,4.0,3.0,1.0
2026-03-11,CC,Central Coast,5.0,0.0,4.0,4.0,4.0
2026-03-11,CZ,Mozi Wash Detergent,5.0,0.0,5.0,5.0,4.0
2026-03-11,CZ,Signature Cozy,5.0,0.0,5.0,5.0,2.0
2026-03-11,AW,Alpine Woods,5.0,0.0,5.0,5.0,5.0
2026-03-11,HR,Hollywood Rouge,4.0,0.0,5.0,4.0,2.0
2026-03-11,MM,Malibu Mornings,4.0,0.0,5.0,4.0,2.0
2026-03-11,GH,Golden Hour,3.0,-0.5,5.0,4.0,2.0
2026-03-11,HR,Hollywood Rouge,5.0,0.0,5.0,5.0,5.0
2026-03-11,AW,Alpine Woods,5.0,0.0,5.0,5.0,5.0
2026-03-11,GH,Golden Hour,5.0,,,,
2026-03-10,DP,Desert Poppy,1.0,,,,
2026-03-10,CC,Central Coast,5.0,,,,
2026-03-10,CZ,Signature Cozy,5.0,,,,
2026-03-10,CZ,Signature Cozy,5.0,,,,
2026-03-10,CZ,Signature Cozy,4.0,,,,
2026-03-10,CC,Central Coast,5.0,,,,
2026-03-10,MM,Malibu Mornings,4.0,,,,
2026-03-10,DP,Desert Poppy,5.0,,,,
2026-03-10,GH,Golden Hour,2.0,,,,
2026-03-10,MM,Malibu Mornings,3.0,,,,
2026-03-10,CC,Mozi Wash Detergent,5.0,,,,
2026-03-10,CZ,Signature Cozy,5.0,,,,
2026-03-10,MM,Malibu Mornings,5.0,,,,
2026-03-10,SD,Sugar Dew,5.0,,,,
2026-03-09,CZ,Signature Cozy,5.0,,,,
2026-03-09,GH,Golden Hour,2.0,,,,
2026-03-09,AW,Alpine Woods,5.0,,,,
2026-03-09,CZ,Signature Cozy Laundry Essentials,1.0,,,,
2026-03-09,MM,Malibu Mornings,5.0,,,,
2026-03-09,VM,Vanilla Moon,5.0,,,,
2026-03-09,VM,Vanilla Moon,4.0,,,,
2026-03-09,GH,Golden Hour,4.0,,,,
2026-03-09,MM,Malibu Mornings,4.0,,,,
2026-03-09,CZ,Signature Cozy,1.0,,,,
2026-03-09,CZ,Signature Cozy,5.0,,,,
2026-03-09,CZ,Signature Cozy,5.0,,,,
2026-03-09,HR,Hollywood Rouge,1.0,,,,
2026-03-09,MM,Malibu Mornings,4.0,,,,
2026-03-09,HR,Hollywood Rouge,3.0,,,,
2026-03-09,CC,Central Coast,5.0,,,,
2026-03-09,GH,Mozi Wash Detergent,3.0,,,,
2026-03-08,CZ,1 Pack,1.0,,,,
2026-03-08,GH,Golden Hour,5.0,,,,
2026-03-08,CZ,Signature Cozy,5.0,,,,
2026-03-08,CC,Central Coast,5.0,,,,
2026-03-08,AW,Alpine Woods,4.0,,,,
2026-03-08,CZ,Signature Cozy,5.0,,,,
2026-03-07,MM,Malibu Mornings,5.0,,,,
2026-03-07,HR,Hollywood Rouge,5.0,,,,
2026-03-07,AW,Alpine Woods,5.0,,,,
2026-03-07,GH,Golden Hour,5.0,,,,
2026-03-07,AW,Alpine Woods,5.0,,,,
2026-03-07,HR,Hollywood Rouge,5.0,,,,
2026-03-07,GH,Golden Hour,3.0,,,,
2026-03-07,DP,Desert Poppy,2.0,,,,
2026-03-06,HR,Hollywood Rouge,2.0,,,,
2026-03-06,CC,Central Coast,2.0,,,,
2026-03-06,AW,Alpine Woods,2.0,,,,
2026-03-06,VM,Vanilla Moon,5.0,,,,
2026-03-06,CC,Central Coast,5.0,,,,
2026-03-06,SD,Mozi Wash Detergent,5.0,,,,
2026-03-06,HR,Hollywood Rouge,1.0,,,,
2026-03-06,MM,Malibu Mornings,1.0,,,,
2026-03-06,GH,Golden Hour,1.0,,,,
2026-03-06,AW,Alpine Woods,5.0,,,,
2026-03-06,GH,Golden Hour,2.0,,,,
2026-03-05,MM,Malibu Mornings,4.0,,,,
2026-03-05,CC,Central Coast,5.0,,,,
2026-03-05,VM,Vanilla Moon,5.0,,,,
2026-03-05,CZ,Signature Cozy,5.0,,,,
2026-03-05,DP,Desert Poppy,5.0,,,,
2026-03-05,HR,Hollywood Rouge,3.0,,,,
2026-03-05,CZ,Signature Cozy,5.0,,,,
2026-03-05,CZ,Signature Cozy,5.0,,,,
2026-03-05,CZ,Signature Cozy,5.0,,,,
2026-03-05,CC,Central Coast,5.0,,,,
2026-03-05,VM,Mozi Wash Detergent,5.0,,,,
2026-03-05,GH,Golden Hour,4.0,,,,
2026-03-05,MM,Malibu Mornings,4.0,,,,
2026-03-04,MM,Malibu Mornings,5.0,,,,
2026-03-04,AW,Alpine Woods,5.0,,,,
2026-03-04,DP,Desert Poppy,5.0,,,,
2026-03-04,AW,Alpine Woods,5.0,,,,
2026-03-04,CZ,Signature Cozy,5.0,,,,
2026-03-04,CC,Central Coast,5.0,,,,
2026-03-04,CZ,Signature Cozy,5.0,,,,
2026-03-04,AW,Alpine Woods,5.0,,,,
2026-03-03,CC,Central Coast,5.0,,,,
2026-03-03,MM,Malibu Mornings,5.0,,,,
2026-03-03,GH,Golden Hour,2.0,,,,
2026-03-03,HR,Hollywood Rouge,1.0,,,,
2026-03-03,GH,Golden Hour,4.0,,,,
2026-03-03,HR,Mozi Wash Detergent,2.0,,,,
2026-03-03,DP,Desert Poppy,5.0,,,,
2026-03-03,CZ,Mozi Wash Laundry Detergent,1.0,,,,
2026-03-03,CC,Central Coast,5.0,,,,
2026-03-03,CZ,Signature Cozy,5.0,,,,
2026-03-03,GH,Golden Hour,5.0,,,,
2026-03-03,GH,Golden Hour,5.0,,,,
2026-03-02,HR,Hollywood Rouge,1.0,,,,
2026-03-02,SD,Sugar Dew,1.0,,,,
2026-03-02,GH,Golden Hour,2.0,,,,
2026-03-02,SD,Sugar Dew,5.0,,,,
2026-03-02,GH,Golden Hour,2.0,,,,
2026-03-02,CZ,Signature Cozy,5.0,,,,
2026-03-02,CZ,Signature Cozy,3.0,,,,
2026-03-02,CZ,Signature Cozy,2.0,,,,
2026-03-02,DP,1 Pack,5.0,,,,
2026-03-02,SD,Sugar Dew,3.0,,,,
2026-03-02,CZ,Signature Cozy,5.0,,,,
2026-03-02,SD,Sugar Dew,4.0,,,,
2026-03-02,CZ,Signature Cozy,2.0,,,,
2026-03-02,MM,Malibu Mornings,5.0,,,,
2026-03-01,AW,Alpine Woods,3.0,,,,
2026-03-01,DP,Desert Poppy,3.0,,,,
2026-03-01,DP,Desert Poppy,5.0,,,,
2026-03-01,GH,Golden Hour,5.0,,,,
2026-03-01,DP,Desert Poppy,4.0,,,,
2026-03-01,CC,Central Coast,5.0,,,,
2026-03-01,SD,Sugar Dew,1.0,,,,
2026-02-28,SD,Sugar Dew,5.0,,,,
2026-02-28,SD,1 Pack,5.0,,,,
2026-02-28,HR,Hollywood Rouge,4.0,,,,
2026-02-27,CZ,Signature Cozy,4.0,,,,
2026-02-27,HR,Hollywood Rouge,5.0,,,,
2026-02-27,SD,Sugar Dew,4.0,,,,
2026-02-27,CC,Central Coast,5.0,,,,
2026-02-27,MM,Malibu Mornings,5.0,,,,
2026-02-27,HR,Hollywood Rouge,5.0,,,,
2026-02-27,GH,1 Pack,5.0,,,,
2026-02-27,SD,Sugar Dew,5.0,,,,
2026-02-27,CC,Central Coast,5.0,,,,
2026-02-26,MM,Malibu Mornings,2.0,,,,
2026-02-26,GH,Golden Hour,1.0,,,,
2026-02-25,GH,Golden Hour,5.0,,,,
2026-02-25,AW,Alpine Woods,5.0,,,,
2026-02-25,CZ,Mozi Wash Detergent,5.0,,,,
2026-02-25,MM,Malibu Mornings,4.0,,,,
2026-02-25,HR,Mozi Wash Detergent,4.0,,,,
2026-02-25,AW,Alpine Woods,4.0,,,,
2026-02-25,HR,Hollywood Rouge,1.0,,,,
2026-02-25,CZ,Signature Cozy,5.0,,,,
2026-02-25,MM,Malibu Mornings,5.0,,,,
2026-02-25,HR,Hollywood Rouge,5.0,,,,
2026-02-25,MM,Malibu Mornings,3.0,,,,
2026-02-24,GH,Golden Hour,2.0,,,,
2026-02-24,HR,Hollywood Rouge,5.0,,,,
2026-02-24,CZ,Signature Cozy,5.0,,,,
2026-02-24,HR,Hollywood Rouge,4.0,,,,
2026-02-24,CC,Central Coast,3.0,,,,
2026-02-24,SD,Sugar Dew,3.0,,,,
2026-02-24,VM,Vanilla Moon,2.0,,,,
2026-02-24,CZ,Signature Cozy,2.0,,,,
2026-02-24,CZ,Signature Cozy,5.0,,,,
2026-02-24,DP,Desert Poppy,5.0,,,,
2026-02-23,CZ,Signature Cozy,5.0,,,,
2026-02-23,MM,Malibu Mornings,4.0,,,,
2026-02-23,CZ,Signature Cozy,5.0,,,,
2026-02-23,HR,Hollywood Rouge,5.0,,,,
2026-02-23,CC,Central Coast,5.0,,,,
2026-02-23,GH,Golden Hour,1.0,,,,
2026-02-23,CC,Central Coast,5.0,,,,
2026-02-23,VM,Vanilla Moon,5.0,,,,
2026-02-23,AW,Alpine Woods,5.0,,,,
2026-02-23,DP,Desert Poppy,5.0,,,,
2026-02-23,SD,Sugar Dew,5.0,,,,
2026-02-23,GH,Golden Hour,2.0,,,,
2026-02-23,GH,Golden Hour,4.0,,,,
2026-02-23,GH,Golden Hour,1.0,,,,
2026-02-23,CC,Central Coast,5.0,,,,
2026-02-23,AW,Alpine Woods Laundry Essentials,3.0,,,,
2026-02-22,GH,Golden Hour,2.0,,,,
2026-02-22,AW,Alpine Woods,4.0,,,,
2026-02-21,CC,Central Coast,1.0,,,,
2026-02-21,HR,Hollywood Rouge,1.0,,,,
2026-02-21,CZ,Signature Cozy,5.0,,,,
2026-02-21,AW,Alpine Woods,2.0,,,,
2026-02-21,SD,Mozi Wash Detergent,5.0,,,,
2026-02-20,VM,Vanilla Moon,5.0,,,,
2026-02-20,SD,Sugar Dew,5.0,,,,
2026-02-20,HR,Hollywood Rouge,5.0,,,,
2026-02-20,CZ,Mozi Wash Detergent,5.0,,,,
2026-02-20,GH,Golden Hour,5.0,,,,
2026-02-20,MM,Malibu Mornings,5.0,,,,
2026-02-20,VM,Vanilla Moon,5.0,,,,
2026-02-20,GH,Golden Hour,3.0,,,,
2026-02-20,AW,Mozi Wash Detergent,4.0,,,,
2026-02-19,HR,Hollywood Rouge,2.0,,,,
2026-02-19,GH,Golden Hour,5.0,,,,
2026-02-19,GH,Golden Hour,5.0,,,,
2026-02-19,AW,Alpine Woods,5.0,,,,
2026-02-19,DP,Desert Poppy,5.0,,,,
2026-02-18,CZ,Mozi Wash Detergent,2.0,,,,
2026-02-18,GH,Golden Hour,2.0,,,,
2026-02-18,CZ,Mozi Wash Signature Detergent,3.0,,,,
2026-02-17,CZ,Signature Cozy,2.0,,,,
2026-02-17,AW,Alpine Woods,5.0,,,,
2026-02-17,GH,Golden Hour,2.0,,,,
2026-02-17,CZ,Signature Cozy,5.0,,,,
2026-02-17,CZ,Mozi Wash Detergent,5.0,,,,
2026-02-17,GH,Golden Hour,1.0,,,,
2026-02-17,MM,Malibu Mornings,5.0,,,,
2026-02-17,CZ,Signature Cozy,5.0,,,,
2026-02-17,AW,Alpine Woods,4.0,,,,
2026-02-17,CZ,Signature Cozy,5.0,,,,
2026-02-16,GH,Golden Hour,5.0,,,,
2026-02-16,AW,Alpine Woods,5.0,,,,
2026-02-16,SD,Sugar Dew,5.0,,,,
2026-02-16,MM,Malibu Mornings,3.0,,,,
2026-02-16,MM,Malibu Mornings,4.0,,,,
2026-02-16,HR,Hollywood Rouge,4.0,,,,
2026-02-16,DP,Mozi Wash Detergent,5.0,,,,
2026-02-16,GH,Golden Hour,1.0,,,,
2026-02-16,GH,Golden Hour,2.0,,,,
2026-02-16,CZ,Signature Cozy,4.0,,,,
2026-02-16,CC,Central Coast,3.0,,,,
2026-02-16,SD,Sugar Dew,5.0,,,,
2026-02-16,AW,Alpine Woods,5.0,,,,
2026-02-16,AW,Alpine Woods,2.0,,,,
2026-02-16,VM,Vanilla Moon,1.0,,,,
2026-02-16,AW,Alpine Woods,1.0,,,,
2026-02-16,GH,Golden Hour,3.0,,,,
2026-02-15,VM,Vanilla Moon,5.0,,,,
2026-02-15,GH,Golden Hour,5.0,,,,
2026-02-15,MM,Mozi Wash Detergent,5.0,,,,
2026-02-14,CZ,Signature Cozy,5.0,,,,
2026-02-14,AW,Alpine Woods,1.0,,,,
2026-02-14,HR,Hollywood Rouge,2.0,,,,
2026-02-13,DP,Desert Poppy,5.0,,,,
2026-02-13,GH,Golden Hour,5.0,,,,
2026-02-13,CZ,Signature Cozy,4.0,,,,
2026-02-13,CC,Central Coast,5.0,,,,
2026-02-13,CZ,Signature Cozy,5.0,,,,
2026-02-13,HR,Hollywood Rouge,5.0,,,,
2026-02-12,SD,Mozi Wash Signature Detergent,5.0,,,,
2026-02-12,MM,Malibu Mornings,5.0,,,,
2026-02-12,CC,Central Coast,5.0,,,,
2026-02-12,HR,Hollywood Rouge,5.0,,,,
2026-02-12,CZ,Signature Cozy,5.0,,,,
2026-02-12,GH,Golden Hour,2.0,,,,
2026-02-12,GH,Golden Hour,5.0,,,,
2026-02-12,AW,Alpine Woods,3.0,,,,
2026-02-12,HR,Hollywood Rouge,5.0,,,,
2026-02-12,GH,Golden Hour,1.0,,,,
2026-02-12,CZ,Mozi Wash Detergent,5.0,,,,
2026-02-12,HR,Hollywood Rouge,5.0,,,,
2026-02-11,SD,Sugar Dew,5.0,,,,
2026-02-11,HR,Hollywood Rouge,2.0,,,,
2026-02-11,AW,Alpine Woods,5.0,,,,
2026-02-11,CZ,Signature Cozy,5.0,,,,
2026-02-10,AW,Alpine Woods,5.0,,,,
2026-02-10,CZ,Signature Cozy,5.0,,,,
2026-02-10,SD,Sugar Dew,5.0,,,,
2026-02-10,AW,Alpine Woods,1.0,,,,
2026-02-10,CZ,Signature Cozy,5.0,,,,
2026-02-10,MM,Malibu Mornings,5.0,,,,
2026-02-10,GH,Golden Hour,5.0,,,,
2026-02-10,CZ,Signature Cozy,5.0,,,,
2026-02-10,GH,Golden Hour,2.0,,,,
2026-02-10,GH,Golden Hour,3.0,,,,
2026-02-10,CZ,Signature Cozy,2.0,,,,
2026-02-09,MM,Malibu Mornings,5.0,,,,
2026-02-09,HR,Hollywood Rouge,2.0,,,,
2026-02-09,CZ,Signature Cozy,5.0,,,,
2026-02-09,GH,Golden Hour,1.0,,,,
2026-02-09,DP,Desert Poppy,5.0,,,,
2026-02-09,GH,Golden Hour,2.0,,,,
2026-02-09,CZ,Signature Cozy,5.0,,,,
2026-02-09,DP,Desert Poppy,2.0,,,,
2026-02-09,CC,Central Coast,5.0,,,,
2026-02-09,GH,Golden Hour,4.0,,,,
2026-02-09,HR,Hollywood Rouge,2.0,,,,
2026-02-09,GH,Golden Hour,1.0,,,,
2026-02-09,SD,Sugar Dew,4.0,,,,
2026-02-09,GH,Golden Hour,1.0,,,,
2026-02-09,MM,Malibu Mornings,3.0,,,,
2026-02-09,GH,Golden Hour,2.0,,,,
2026-02-09,GH,Golden Hour,5.0,,,,
2026-02-09,MM,Malibu Mornings,3.0,,,,
2026-02-09,CZ,Mozi Wash Detergent,5.0,,,,
2026-02-08,CC,Central Coast,2.0,,,,
2026-02-08,AW,Alpine Woods,2.0,,,,
2026-02-08,CZ,1 Pack,5.0,,,,
2026-02-08,GH,Golden Hour,2.0,,,,
2026-02-08,CZ,Signature Cozy,2.0,,,,
2026-02-08,VM,Vanilla Moon,5.0,,,,
2026-02-08,GH,Golden Hour,5.0,,,,
2026-02-08,SD,Sugar Dew,5.0,,,,
2026-02-08,HR,Hollywood Rouge,1.0,,,,
2026-02-08,VM,Vanilla Moon Laundry Essentials,5.0,,,,
2026-02-07,CZ,Signature Cozy,1.0,,,,
2026-02-07,DP,Desert Poppy,5.0,,,,
2026-02-07,SD,Sugar Dew,5.0,,,,
2026-02-07,DP,Desert Poppy,5.0,,,,
2026-02-06,CZ,Signature Cozy,3.0,,,,
2026-02-06,GH,Golden Hour,3.0,,,,
2026-02-06,SD,Sugar Dew,5.0,,,,
2026-02-06,DP,Desert Poppy,5.0,,,,
2026-02-06,HR,Hollywood Rouge,1.0,,,,
2026-02-06,AW,Alpine Woods,3.0,,,,
2026-02-06,GH,Golden Hour,2.0,,,,
2026-02-06,GH,Golden Hour,1.0,,,,
2026-02-06,DP,Desert Poppy,5.0,,,,
2026-02-06,CC,Central Coast,5.0,,,,
2026-02-06,GH,Golden Hour,2.0,,,,
2026-02-06,GH,Golden Hour,5.0,,,,
2026-02-05,AW,Alpine Woods,5.0,,,,
2026-02-05,VM,Vanilla Moon,5.0,,,,
2026-02-05,DP,Desert Poppy,5.0,,,,
2026-02-05,CC,Central Coast,5.0,,,,
2026-02-05,CZ,Signature Cozy,5.0,,,,
2026-02-05,CZ,Signature Cozy,5.0,,,,
2026-02-05,CC,1 Pack,5.0,,,,
2026-02-05,DP,Desert Poppy,3.0,,,,
2026-02-05,CZ,Signature Cozy,5.0,,,,
2026-02-05,CZ,Signature Cozy,3.0,,,,
2026-02-05,SD,Sugar Dew,5.0,,,,
2026-02-04,GH,Golden Hour,3.0,,,,
2026-02-04,SD,Mozi Wash Detergent,5.0,,,,
2026-02-04,CC,Central Coast,5.0,,,,
2026-02-04,HR,Hollywood Rouge,5.0,,,,
2026-02-04,HR,Hollywood Rouge,3.0,,,,
2026-02-04,DP,Desert Poppy,5.0,,,,
2026-02-04,CZ,Signature Cozy,5.0,,,,
2026-02-04,SD,Mozi Wash Detergent,5.0,,,,
2026-02-04,CZ,Signature Cozy,5.0,,,,
2026-02-04,FC,Free and Clear,4.0,,,,
2026-02-04,AW,Alpine Woods,5.0,,,,
2026-02-04,HR,Hollywood Rouge,5.0,,,,
2026-02-04,VM,Vanilla Moon,5.0,,,,
2026-02-04,CZ,Signature Cozy,1.0,,,,
2026-02-04,SD,Sugar Dew,5.0,,,,
2026-02-04,SD,Sugar Dew,5.0,,,,
2026-02-04,AW,Alpine Woods,5.0,,,,
2026-02-04,VM,Vanilla Moon,1.0,,,,
2026-02-03,MM,Malibu Mornings,5.0,,,,
2026-02-03,CC,Central Coast,5.0,,,,
2026-02-03,HR,Hollywood Rouge,3.0,,,,
2026-02-03,GH,Mozi Wash Detergent,2.0,,,,
2026-02-03,CZ,Signature Cozy,4.0,,,,
2026-02-03,GH,Golden Hour,1.0,,,,
2026-02-03,GH,Golden Hour,1.0,,,,
2026-02-02,DP,Desert Poppy,5.0,,,,
2026-02-02,DP,Desert Poppy,1.0,,,,
2026-02-02,CZ,Signature Cozy,3.0,,,,
2026-02-02,VM,Vanilla Moon,5.0,,,,
2026-02-02,CZ,Signature Cozy,1.0,,,,
2026-02-02,MM,Malibu Mornings,3.0,,,,
2026-02-02,MM,Malibu Mornings,5.0,,,,
2026-02-02,CC,Central Coast,5.0,,,,
2026-02-02,CZ,Signature Cozy,2.0,,,,
2026-02-02,GH,Golden Hour,5.0,,,,
2026-02-02,HR,Hollywood Rouge,5.0,,,,
2026-02-02,MM,Malibu Mornings,5.0,,,,
2026-02-02,GH,Golden Hour,5.0,,,,
2026-02-02,CZ,Signature Cozy Laundry Essentials,5.0,,,,
2026-02-02,GH,Golden Hour,4.0,,,,
2026-02-02,AW,Alpine Woods,5.0,,,,
2026-02-02,GH,Golden Hour,1.0,,,,
2026-02-02,GH,Golden Hour,4.0,,,,
2026-02-01,HR,Hollywood Rouge,5.0,,,,
2026-02-01,AW,Mozi Wash Laundry Detergent,3.0,,,,
2026-02-01,GH,Golden Hour,5.0,,,,
2026-01-31,CC,Central Coast,2.0,,,,
2026-01-31,HR,Hollywood Rouge,5.0,,,,
2026-01-31,GH,Golden Hour,2.0,,,,
2026-01-30,CZ,Signature Cozy,5.0,,,,
2026-01-30,GH,Golden Hour,2.0,,,,
2026-01-30,VM,Vanilla Moon,5.0,,,,
2026-01-30,HR,Hollywood Rouge,5.0,,,,
2026-01-30,CZ,Signature Cozy,2.0,,,,
2026-01-30,DP,Mozi Wash Laundry Detergent,2.0,,,,
2026-01-30,HR,Hollywood Rouge,2.0,,,,
2026-01-29,HR,Hollywood Rouge,3.0,,,,
2026-01-29,DP,Mozi Wash Detergent,5.0,,,,
2026-01-28,SD,Sugar Dew,2.0,,,,
2026-01-28,CZ,Signature Cozy,2.0,,,,
2026-01-28,HR,Hollywood Rouge,2.0,,,,
2026-01-28,CZ,Signature Cozy,2.0,,,,
2026-01-28,SD,Mozi Wash Detergent,3.0,,,,
2026-01-28,CZ,Signature Cozy,5.0,,,,
2026-01-28,VM,Vanilla Moon,3.0,,,,
2026-01-28,AW,Alpine Woods,3.0,,,,
2026-01-28,AW,Alpine Woods,4.0,,,,
2026-01-28,GH,Golden Hour,1.0,,,,
2026-01-28,VM,Vanilla Moon,5.0,,,,
2026-01-28,DP,Mozi Wash Signature Detergent,5.0,,,,
2026-01-28,GH,Golden Hour,2.0,,,,
2026-01-27,CZ,Signature Cozy,1.0,,,,
2026-01-27,AW,Alpine Woods,5.0,,,,
2026-01-27,GH,Golden Hour,3.0,,,,
2026-01-27,AW,Alpine Woods,5.0,,,,
2026-01-27,SD,Sugar Dew,5.0,,,,
2026-01-27,GH,Golden Hour,5.0,,,,
2026-01-26,CZ,Signature Cozy,1.0,,,,
2026-01-26,HR,Hollywood Rouge,2.0,,,,
2026-01-26,SD,Sugar Dew,5.0,,,,
2026-01-26,FC,Free and Clear,5.0,,,,
2026-01-26,DP,Desert Poppy,5.0,,,,
2026-01-26,SD,Sugar Dew,5.0,,,,
2026-01-26,AW,Alpine Woods,5.0,,,,
2026-01-26,CZ,Signature Cozy,3.0,,,,
2026-01-26,MM,Malibu Mornings,4.0,,,,
2026-01-26,CZ,Signature Cozy,5.0,,,,
2026-01-25,AW,Alpine Woods,5.0,,,,
2026-01-25,CC,Central Coast,5.0,,,,
2026-01-25,GH,Golden Hour,3.0,,,,
2026-01-25,HR,Hollywood Rouge,1.0,,,,
2026-01-25,HR,Hollywood Rouge,5.0,,,,
2026-01-25,CC,Central Coast,3.0,,,,
2026-01-25,CZ,Signature Cozy,3.0,,,,
2026-01-25,VM,Mozi Wash Detergent,1.0,,,,
2026-01-25,GH,Golden Hour,3.0,,,,
